"lang","word","sentiment","value"
"english","angina","fear",1
"english","anguish","fear",1
"english","animosity","fear",1
"english","annihilate","fear",1
"english","annihilated","fear",1
"english","annihilation","fear",1
"english","anomaly","fear",1
"english","anthrax","fear",1
"english","antichrist","fear",1
"english","antisocial","fear",1
"english","anxiety","fear",1
"english","anxious","fear",1
"english","apache","fear",1
"english","appalling","fear",1
"english","apparition","fear",1
"english","appendicitis","fear",1
"english","apprehend","fear",1
"english","apprehension","fear",1
"english","apprehensive","fear",1
"english","armament","fear",1
"english","armaments","fear",1
"english","armed","fear",1
"english","armor","fear",1
"english","armored","fear",1
"english","arraignment","fear",1
"english","arsenic","fear",1
"english","arson","fear",1
"english","artillery","fear",1
"english","asp","fear",1
"english","assail","fear",1
"english","assailant","fear",1
"english","assassin","fear",1
"english","assassinate","fear",1
"english","assassination","fear",1
"english","assault","fear",1
"english","astray","fear",1
"english","asylum","fear",1
"english","atherosclerosis","fear",1
"english","atrocity","fear",1
"english","atrophy","fear",1
"english","attack","fear",1
"english","attacking","fear",1
"english","attorney","fear",1
"english","auditor","fear",1
"english","austere","fear",1
"english","autopsy","fear",1
"english","avalanche","fear",1
"english","averse","fear",1
"english","aversion","fear",1
"english","avoid","fear",1
"english","avoidance","fear",1
"english","avoiding","fear",1
"english","awful","fear",1
"english","bacteria","fear",1
"english","bacterium","fear",1
"english","bad","fear",1
"english","badness","fear",1
"english","bailiff","fear",1
"english","bait","fear",1
"english","bale","fear",1
"english","bane","fear",1
"english","bang","fear",1
"english","banger","fear",1
"english","banish","fear",1
"english","banished","fear",1
"english","bankrupt","fear",1
"english","bankruptcy","fear",1
"english","banshee","fear",1
"english","barbarian","fear",1
"english","barbaric","fear",1
"english","barricade","fear",1
"english","batter","fear",1
"english","battered","fear",1
"english","battled","fear",1
"english","battlefield","fear",1
"english","bayonet","fear",1
"english","bear","fear",1
"english","bearish","fear",1
"english","beast","fear",1
"english","beastly","fear",1
"english","beating","fear",1
"english","bee","fear",1
"english","behemoth","fear",1
"english","belittle","fear",1
"english","belligerent","fear",1
"english","belt","fear",1
"english","bestial","fear",1
"english","beware","fear",1
"english","bewildered","fear",1
"english","bewilderment","fear",1
"english","bier","fear",1
"english","bigot","fear",1
"english","bigoted","fear",1
"english","biopsy","fear",1
"english","birch","fear",1
"english","birth","fear",1
"english","bitch","fear",1
"english","blackmail","fear",1
"english","blackness","fear",1
"english","blast","fear",1
"english","bleeding","fear",1
"english","blemish","fear",1
"english","blight","fear",1
"english","blindfold","fear",1
"english","blob","fear",1
"english","blockade","fear",1
"english","bloodshed","fear",1
"english","bloodthirsty","fear",1
"english","bloody","fear",1
"english","blues","fear",1
"english","bomb","fear",1
"english","bombard","fear",1
"english","bombardment","fear",1
"english","bomber","fear",1
"english","bondage","fear",1
"english","bottomless","fear",1
"english","brawl","fear",1
"english","brigade","fear",1
"english","brimstone","fear",1
"english","broke","fear",1
"english","broken","fear",1
"english","brutal","fear",1
"english","brutality","fear",1
"english","brute","fear",1
"english","buck","fear",1
"english","bug","fear",1
"english","bugaboo","fear",1
"english","bully","fear",1
"english","bunker","fear",1
"english","burdensome","fear",1
"english","burglar","fear",1
"english","burial","fear",1
"english","buried","fear",1
"english","burke","fear",1
"english","busted","fear",1
"english","butcher","fear",1
"english","buzz","fear",1
"english","cabal","fear",1
"english","cadaver","fear",1
"english","campaigning","fear",1
"english","cancer","fear",1
"english","cane","fear",1
"english","cannibal","fear",1
"english","cannon","fear",1
"english","captive","fear",1
"english","captor","fear",1
"english","carcass","fear",1
"english","carcinoma","fear",1
"english","cardiomyopathy","fear",1
"english","carnage","fear",1
"english","carnivorous","fear",1
"english","cartridge","fear",1
"english","case","fear",1
"english","cash","fear",1
"english","casket","fear",1
"english","casualty","fear",1
"english","cataract","fear",1
"english","catastrophe","fear",1
"english","caution","fear",1
"english","cautionary","fear",1
"english","cautious","fear",1
"english","cautiously","fear",1
"english","cemetery","fear",1
"english","censor","fear",1
"english","chaff","fear",1
"english","challenge","fear",1
"english","change","fear",1
"english","chaos","fear",1
"english","chargeable","fear",1
"english","chasm","fear",1
"english","chicken","fear",1
"english","chimera","fear",1
"english","cholera","fear",1
"english","clashing","fear",1
"english","claw","fear",1
"english","cleave","fear",1
"english","cliff","fear",1
"english","cloudiness","fear",1
"english","cobra","fear",1
"english","coerce","fear",1
"english","coercion","fear",1
"english","coffin","fear",1
"english","coldness","fear",1
"english","collapse","fear",1
"english","collusion","fear",1
"english","coma","fear",1
"english","comatose","fear",1
"english","combat","fear",1
"english","combatant","fear",1
"english","combative","fear",1
"english","communism","fear",1
"english","compassion","fear",1
"english","concealed","fear",1
"english","concealment","fear",1
"english","concerned","fear",1
"english","condemnation","fear",1
"english","confession","fear",1
"english","confessional","fear",1
"english","confidence","fear",1
"english","confine","fear",1
"english","confined","fear",1
"english","confinement","fear",1
"english","conflagration","fear",1
"english","conflict","fear",1
"english","confusion","fear",1
"english","conquest","fear",1
"english","conspiracy","fear",1
"english","conspirator","fear",1
"english","conspire","fear",1
"english","consternation","fear",1
"english","constrain","fear",1
"english","constraint","fear",1
"english","contagion","fear",1
"english","contagious","fear",1
"english","contaminated","fear",1
"english","contempt","fear",1
"english","contentious","fear",1
"english","contraband","fear",1
"english","convict","fear",1
"english","cop","fear",1
"english","corrosive","fear",1
"english","corrupting","fear",1
"english","counsellor","fear",1
"english","courageous","fear",1
"english","court","fear",1
"english","cove","fear",1
"english","coward","fear",1
"english","cowardice","fear",1
"english","cowardly","fear",1
"english","coy","fear",1
"english","coyote","fear",1
"english","cracked","fear",1
"english","crash","fear",1
"english","crazed","fear",1
"english","crazy","fear",1
"english","creature","fear",1
"english","criminal","fear",1
"english","criminality","fear",1
"english","cringe","fear",1
"english","cripple","fear",1
"english","criticize","fear",1
"english","crocodile","fear",1
"english","cross","fear",1
"english","crouch","fear",1
"english","crouching","fear",1
"english","crucifixion","fear",1
"english","cruel","fear",1
"english","cruelly","fear",1
"english","cruelty","fear",1
"english","crusade","fear",1
"english","crushed","fear",1
"english","crushing","fear",1
"english","crypt","fear",1
"english","cult","fear",1
"english","cupping","fear",1
"english","cur","fear",1
"english","curse","fear",1
"english","cursed","fear",1
"english","cutter","fear",1
"english","cutthroat","fear",1
"english","cutting","fear",1
"english","cyanide","fear",1
"english","cyclone","fear",1
"english","cyst","fear",1
"english","daemon","fear",1
"english","dagger","fear",1
"english","damnation","fear",1
"english","danger","fear",1
"english","dangerous","fear",1
"english","darken","fear",1
"english","darkened","fear",1
"english","darkness","fear",1
"english","dart","fear",1
"english","dashed","fear",1
"english","dastardly","fear",1
"english","deadly","fear",1
"english","death","fear",1
"english","debacle","fear",1
"english","debauchery","fear",1
"english","decay","fear",1
"english","deceit","fear",1
"english","decomposition","fear",1
"english","defamation","fear",1
"english","default","fear",1
"english","defection","fear",1
"english","defend","fear",1
"english","defendant","fear",1
"english","defense","fear",1
"english","defenseless","fear",1
"english","defiance","fear",1
"english","deflation","fear",1
"english","deformity","fear",1
"english","defy","fear",1
"english","degrading","fear",1
"english","delay","fear",1
"english","deleterious","fear",1
"english","deluge","fear",1
"english","delusion","fear",1
"english","delusional","fear",1
"english","demented","fear",1
"english","dementia","fear",1
"english","demise","fear",1
"english","demon","fear",1
"english","demonic","fear",1
"english","demoralized","fear",1
"english","dentistry","fear",1
"english","denunciation","fear",1
"english","dependence","fear",1
"english","deplorable","fear",1
"english","deport","fear",1
"english","deportation","fear",1
"english","depraved","fear",1
"english","depreciated","fear",1
"english","depreciation","fear",1
"english","depress","fear",1
"english","depressed","fear",1
"english","deprivation","fear",1
"english","deranged","fear",1
"english","derogation","fear",1
"english","derogatory","fear",1
"english","descent","fear",1
"english","desecration","fear",1
"english","desert","fear",1
"english","deserted","fear",1
"english","desolation","fear",1
"english","despair","fear",1
"english","despairing","fear",1
"english","despotic","fear",1
"english","despotism","fear",1
"english","destination","fear",1
"english","destitute","fear",1
"english","destroyed","fear",1
"english","destroyer","fear",1
"english","destroying","fear",1
"english","destructive","fear",1
"english","detainee","fear",1
"english","deteriorate","fear",1
"english","deterioration","fear",1
"english","detonate","fear",1
"english","devastate","fear",1
"english","devastating","fear",1
"english","devastation","fear",1
"english","devil","fear",1
"english","devilish","fear",1
"english","diabolical","fear",1
"english","diagnosis","fear",1
"english","dictator","fear",1
"english","dictatorship","fear",1
"english","die","fear",1
"english","difficult","fear",1
"english","difficulty","fear",1
"english","dike","fear",1
"english","dinosaur","fear",1
"english","dire","fear",1
"english","disable","fear",1
